2.000000000000000000e+03,9.800000000000000000e+04,-1.293620932847261429e-02,6.462902296334505081e-03
2.000000000000000000e+03,1.020000000000000000e+05,-3.204808011651039124e-02,-1.776663027703762054e-02
2.000000000000000000e+03,1.060000000000000000e+05,-2.203786559402942657e-02,-3.122781403362751007e-02
2.000000000000000000e+03,1.100000000000000000e+05,6.191512802615761757e-04,-1.453493349254131317e-02
2.000000000000000000e+03,1.140000000000000000e+05,1.541887177154421806e-03,-1.354410499334335327e-02
2.000000000000000000e+03,1.180000000000000000e+05,1.314150518737733364e-03,-9.205350652337074280e-03
2.000000000000000000e+03,1.220000000000000000e+05,2.397622010903432965e-04,-7.522388827055692673e-03
2.000000000000000000e+03,1.260000000000000000e+05,-1.335343695245683193e-03,-4.534517414867877960e-03
2.000000000000000000e+03,1.300000000000000000e+05,-5.534535157494246960e-04,-3.961916663683950901e-04
2.000000000000000000e+03,1.340000000000000000e+05,-6.356142112053930759e-04,1.062482129782438278e-03
2.000000000000000000e+03,1.380000000000000000e+05,-3.753280034288764000e-03,5.808345507830381393e-03
2.000000000000000000e+03,1.420000000000000000e+05,-1.508344197645783424e-03,9.814599761739373207e-04
2.000000000000000000e+03,1.460000000000000000e+05,-1.077861175872385502e-03,2.451063832268118858e-03
2.000000000000000000e+03,1.500000000000000000e+05,-1.121729263104498386e-03,3.826896194368600845e-03
2.000000000000000000e+03,1.540000000000000000e+05,-1.837620162405073643e-03,9.540407918393611908e-03
2.000000000000000000e+03,1.580000000000000000e+05,-2.316312864422798157e-03,1.022251881659030914e-02
2.000000000000000000e+03,1.620000000000000000e+05,-1.035191677510738373e-02,3.918873146176338196e-02
2.000000000000000000e+03,1.660000000000000000e+05,-1.082941964268684387e-01,1.396387815475463867e-01
2.000000000000000000e+03,1.700000000000000000e+05,-7.535801827907562256e-02,2.556320279836654663e-02
2.000000000000000000e+03,1.740000000000000000e+05,-1.429501548409461975e-02,-1.757962854753714055e-05
2.000000000000000000e+03,1.780000000000000000e+05,-9.211868979036808014e-03,1.694791833870112896e-03
2.000000000000000000e+03,1.820000000000000000e+05,-1.050095818936824799e-02,5.865879822522401810e-03
2.000000000000000000e+03,1.860000000000000000e+05,-2.414549514651298523e-02,2.633069641888141632e-02
2.000000000000000000e+03,1.900000000000000000e+05,-2.578372880816459656e-02,4.002038761973381042e-02
2.000000000000000000e+03,1.940000000000000000e+05,-5.181838944554328918e-02,1.171120926737785339e-01
2.000000000000000000e+03,1.980000000000000000e+05,-1.026110425591468811e-01,2.766574323177337646e-01
2.000000000000000000e+03,2.020000000000000000e+05,-4.716683924198150635e-02,5.709131434559822083e-02
2.000000000000000000e+03,2.060000000000000000e+05,-5.890936404466629028e-02,8.938062936067581177e-02
2.000000000000000000e+03,2.100000000000000000e+05,-1.414687335491180420e-01,1.067908406257629395e-01
2.000000000000000000e+03,2.140000000000000000e+05,-2.569000609219074249e-02,6.492095999419689178e-03
2.000000000000000000e+03,2.180000000000000000e+05,-1.302665099501609802e-02,9.191612713038921356e-03
2.000000000000000000e+03,2.220000000000000000e+05,-1.283291354775428772e-02,1.961600407958030701e-02
2.000000000000000000e+03,2.260000000000000000e+05,-9.693805128335952759e-03,4.493755847215652466e-02
2.000000000000000000e+03,2.300000000000000000e+05,1.103063696064054966e-03,2.319169044494628906e-02
2.000000000000000000e+03,2.340000000000000000e+05,8.176339790225028992e-03,4.026588797569274902e-02
2.000000000000000000e+03,2.380000000000000000e+05,4.655519966036081314e-03,2.969408407807350159e-02
2.000000000000000000e+03,2.420000000000000000e+05,6.102571263909339905e-03,5.552881956100463867e-02
2.000000000000000000e+03,2.460000000000000000e+05,8.711543865501880646e-03,8.485724776983261108e-02
2.000000000000000000e+03,2.500000000000000000e+05,3.183864802122116089e-02,2.813869416713714600e-01
2.000000000000000000e+03,2.540000000000000000e+05,1.286180764436721802e-01,3.159259557723999023e-01
2.000000000000000000e+03,2.580000000000000000e+05,8.672431111335754395e-03,4.190511628985404968e-02
2.000000000000000000e+03,2.620000000000000000e+05,-6.619074847549200058e-03,1.420680731534957886e-01
2.000000000000000000e+03,2.660000000000000000e+05,-1.218965771840885282e-04,-7.090218365192413330e-03
2.000000000000000000e+03,2.700000000000000000e+05,-3.972582053393125534e-03,-5.339497700333595276e-03
2.000000000000000000e+03,2.740000000000000000e+05,-3.372599370777606964e-03,-6.244245916604995728e-03
2.000000000000000000e+03,2.780000000000000000e+05,-1.707705110311508179e-02,-2.613766305148601532e-02
2.000000000000000000e+03,2.820000000000000000e+05,-1.363078318536281586e-02,-1.432053185999393463e-02
2.000000000000000000e+03,2.860000000000000000e+05,-6.883165240287780762e-02,-9.231802076101303101e-02
2.000000000000000000e+03,2.900000000000000000e+05,-2.089515700936317444e-02,-4.447264969348907471e-02
2.000000000000000000e+03,2.940000000000000000e+05,-3.487380687147378922e-03,-1.637453027069568634e-02
2.000000000000000000e+03,2.980000000000000000e+05,-6.066325004212558270e-04,-7.554546929895877838e-03
2.000000000000000000e+03,3.020000000000000000e+05,1.198542304337024689e-03,-3.390609472990036011e-02
2.000000000000000000e+03,3.060000000000000000e+05,4.273847211152315140e-03,-8.170209079980850220e-02
2.000000000000000000e+03,3.100000000000000000e+05,1.888219383545219898e-03,-6.763651967048645020e-02
2.000000000000000000e+03,3.140000000000000000e+05,-4.903421504423022270e-04,-6.965643726289272308e-03
2.000000000000000000e+03,3.180000000000000000e+05,-1.135002938099205494e-03,-7.793767843395471573e-03
2.000000000000000000e+03,3.220000000000000000e+05,-6.419443059712648392e-03,-2.992614358663558960e-02
2.000000000000000000e+03,3.260000000000000000e+05,-2.644932642579078674e-02,-1.168251931667327881e-01
2.000000000000000000e+03,3.300000000000000000e+05,-5.518851336091756821e-03,-1.669983193278312683e-02
2.000000000000000000e+03,3.340000000000000000e+05,-3.912466578185558319e-03,-9.726818650960922241e-03
2.000000000000000000e+03,3.380000000000000000e+05,-3.539466764777898788e-03,-6.870405748486518860e-03
2.000000000000000000e+03,3.420000000000000000e+05,-5.932013969868421555e-03,-1.415602769702672958e-02
2.000000000000000000e+03,3.460000000000000000e+05,-2.848396776244044304e-03,-1.209447905421257019e-02
2.000000000000000000e+03,3.500000000000000000e+05,-7.292434107512235641e-03,-4.132402688264846802e-02
2.000000000000000000e+03,3.540000000000000000e+05,-4.801456816494464874e-03,-1.531186606734991074e-02
2.000000000000000000e+03,3.580000000000000000e+05,-5.008600186556577682e-03,-2.415918558835983276e-02
2.000000000000000000e+03,3.620000000000000000e+05,-3.935381304472684860e-03,-6.531025469303131104e-02
2.000000000000000000e+03,3.660000000000000000e+05,-6.632505101151764393e-04,-4.746509715914726257e-02
2.000000000000000000e+03,3.700000000000000000e+05,7.407991681247949600e-03,-3.561035171151161194e-02
2.000000000000000000e+03,3.740000000000000000e+05,4.804553464055061340e-03,-2.289961464703083038e-02
2.000000000000000000e+03,3.780000000000000000e+05,2.926477463915944099e-03,-1.095828320831060410e-02
2.000000000000000000e+03,3.820000000000000000e+05,3.146545961499214172e-03,-8.294170722365379333e-03
2.000000000000000000e+03,3.860000000000000000e+05,2.567761577665805817e-03,-6.409830879420042038e-03
2.000000000000000000e+03,3.900000000000000000e+05,7.124685216695070267e-03,-1.035790983587503433e-02
2.000000000000000000e+03,3.940000000000000000e+05,5.906374193727970123e-03,-1.053399220108985901e-02
2.000000000000000000e+03,3.980000000000000000e+05,5.705271847546100616e-03,-3.444055793806910515e-03
6.000000000000000000e+03,2.000000000000000000e+03,3.243086859583854675e-02,3.022334910929203033e-02
6.000000000000000000e+03,6.000000000000000000e+03,3.110134974122047424e-02,-1.439490169286727905e-01
6.000000000000000000e+03,1.000000000000000000e+04,1.006525103002786636e-02,-2.222779579460620880e-02
6.000000000000000000e+03,1.400000000000000000e+04,7.770318072289228439e-03,-9.794123470783233643e-03
6.000000000000000000e+03,1.800000000000000000e+04,8.796819485723972321e-03,-8.293459191918373108e-03
6.000000000000000000e+03,2.200000000000000000e+04,9.767854586243629456e-03,-6.117950193583965302e-03
6.000000000000000000e+03,2.600000000000000000e+04,4.385082982480525970e-03,1.052933730534277856e-04
6.000000000000000000e+03,3.000000000000000000e+04,2.860510256141424179e-03,4.009171389043331146e-03
6.000000000000000000e+03,3.400000000000000000e+04,-1.065839431248605251e-03,9.300978854298591614e-03
6.000000000000000000e+03,3.800000000000000000e+04,1.371200429275631905e-03,-7.223337306641042233e-04
6.000000000000000000e+03,4.200000000000000000e+04,1.546447863802313805e-03,1.102352864108979702e-03
6.000000000000000000e+03,4.600000000000000000e+04,6.467588827945291996e-04,1.090778154321014881e-03
6.000000000000000000e+03,5.000000000000000000e+04,1.385539304465055466e-03,4.025983158499002457e-03
6.000000000000000000e+03,5.400000000000000000e+04,9.409983758814632893e-04,4.623473621904850006e-03
6.000000000000000000e+03,5.800000000000000000e+04,7.412827108055353165e-04,3.695933381095528603e-03
6.000000000000000000e+03,6.200000000000000000e+04,1.236302196048200130e-03,8.705166168510913849e-03
6.000000000000000000e+03,6.600000000000000000e+04,3.343710443004965782e-03,1.779680885374546051e-02
6.000000000000000000e+03,7.000000000000000000e+04,2.365432446822524071e-03,1.208740100264549255e-02
6.000000000000000000e+03,7.400000000000000000e+04,1.168123353272676468e-02,3.357057645916938782e-02
6.000000000000000000e+03,7.800000000000000000e+04,1.155491638928651810e-02,1.174200233072042465e-02
6.000000000000000000e+03,8.200000000000000000e+04,1.606637728400528431e-03,1.089306431822478771e-03
6.000000000000000000e+03,8.600000000000000000e+04,8.768994593992829323e-04,9.590593166649341583e-03
6.000000000000000000e+03,9.000000000000000000e+04,-1.081250049173831940e-02,2.206271141767501831e-02
6.000000000000000000e+03,9.400000000000000000e+04,-1.812634803354740143e-02,1.622831821441650391e-02
6.000000000000000000e+03,9.800000000000000000e+04,-1.367745641618967056e-02,3.464766312390565872e-03
6.000000000000000000e+03,1.020000000000000000e+05,-8.648143149912357330e-03,1.631019753403961658e-03
6.000000000000000000e+03,1.060000000000000000e+05,-1.943755336105823517e-02,-1.142237801104784012e-02
6.000000000000000000e+03,1.100000000000000000e+05,-1.920213922858238220e-02,-1.802144944667816162e-02
6.000000000000000000e+03,1.140000000000000000e+05,-9.001264115795493126e-04,-7.747389841824769974e-03
6.000000000000000000e+03,1.180000000000000000e+05,5.529053305508568883e-05,-4.618018865585327148e-03
6.000000000000000000e+03,1.220000000000000000e+05,-3.032270251424051821e-05,-4.234415013343095779e-03
6.000000000000000000e+03,1.260000000000000000e+05,3.534895313350716606e-06,-2.583364956080913544e-03
6.000000000000000000e+03,1.300000000000000000e+05,1.470082643209025264e-04,-3.640139475464820862e-04
6.000000000000000000e+03,1.340000000000000000e+05,1.528536959085613489e-04,2.277029445394873619e-03
6.000000000000000000e+03,1.380000000000000000e+05,9.823084110394120216e-04,6.352152209728956223e-03
6.000000000000000000e+03,1.420000000000000000e+05,5.778453851235099137e-05,6.343660061247646809e-04
6.000000000000000000e+03,1.460000000000000000e+05,6.067757567507214844e-06,1.927534816786646843e-03
6.000000000000000000e+03,1.500000000000000000e+05,-5.463779089041054249e-04,6.635681260377168655e-03
6.000000000000000000e+03,1.540000000000000000e+05,-2.715061651542782784e-03,1.666094549000263214e-02
6.000000000000000000e+03,1.580000000000000000e+05,-3.467241534963250160e-03,2.339415624737739563e-02
6.000000000000000000e+03,1.620000000000000000e+05,-9.481904655694961548e-02,1.782896816730499268e-01
6.000000000000000000e+03,1.660000000000000000e+05,-5.216091498732566833e-02,4.842094704508781433e-02
6.000000000000000000e+03,1.700000000000000000e+05,-3.834958001971244812e-02,-7.093590102158486843e-04
6.000000000000000000e+03,1.740000000000000000e+05,-2.261185646057128906e-02,2.046945970505475998e-03
6.000000000000000000e+03,1.780000000000000000e+05,-7.481734268367290497e-03,2.495848340913653374e-03
6.000000000000000000e+03,1.820000000000000000e+05,-8.289616554975509644e-03,6.004098802804946899e-03
6.000000000000000000e+03,1.860000000000000000e+05,-1.050268393009901047e-02,1.175937056541442871e-02
6.000000000000000000e+03,1.900000000000000000e+05,-1.011236663907766342e-02,1.623856276273727417e-02
6.000000000000000000e+03,1.940000000000000000e+05,-3.001275286078453064e-02,6.523721665143966675e-02
6.000000000000000000e+03,1.980000000000000000e+05,-9.981770813465118408e-02,1.762901246547698975e-01
6.000000000000000000e+03,2.020000000000000000e+05,-7.019497454166412354e-02,9.311135113239288330e-02
6.000000000000000000e+03,2.060000000000000000e+05,-4.041706398129463196e-02,5.505292490124702454e-02
6.000000000000000000e+03,2.100000000000000000e+05,-3.661040216684341431e-02,3.113177977502346039e-02
6.000000000000000000e+03,2.140000000000000000e+05,-1.170857716351747513e-02,8.963709697127342224e-03
6.000000000000000000e+03,2.180000000000000000e+05,-3.609906416386365891e-03,4.952732473611831665e-03
6.000000000000000000e+03,2.220000000000000000e+05,-4.536826629191637039e-03,1.113473251461982727e-02
6.000000000000000000e+03,2.260000000000000000e+05,-2.538855886086821556e-03,9.746732190251350403e-03
6.000000000000000000e+03,2.300000000000000000e+05,-1.380871981382369995e-03,6.709344685077667236e-02
6.000000000000000000e+03,2.340000000000000000e+05,1.551476540043950081e-03,4.583245143294334412e-02
6.000000000000000000e+03,2.380000000000000000e+05,-1.410118187777698040e-03,2.152515575289726257e-02
6.000000000000000000e+03,2.420000000000000000e+05,-1.462761545553803444e-03,1.993477530777454376e-02
6.000000000000000000e+03,2.460000000000000000e+05,2.136163238901644945e-04,2.478288114070892334e-02
6.000000000000000000e+03,2.500000000000000000e+05,3.466990892775356770e-04,1.245615333318710327e-01
6.000000000000000000e+03,2.540000000000000000e+05,6.847117561846971512e-03,1.752983778715133667e-01
6.000000000000000000e+03,2.580000000000000000e+05,-4.004294052720069885e-03,5.911281704902648926e-02
6.000000000000000000e+03,2.620000000000000000e+05,-1.297609042376279831e-02,4.504153504967689514e-03
6.000000000000000000e+03,2.660000000000000000e+05,1.029100152663886547e-03,-1.257277326658368111e-03
6.000000000000000000e+03,2.700000000000000000e+05,-3.506862092763185501e-03,-2.038525044918060303e-02
6.000000000000000000e+03,2.740000000000000000e+05,-7.090538274496793747e-03,-2.022360637784004211e-02
6.000000000000000000e+03,2.780000000000000000e+05,-5.581774748861789703e-03,-1.383124012500047684e-02
6.000000000000000000e+03,2.820000000000000000e+05,-4.392877686768770218e-03,-6.642692722380161285e-03
6.000000000000000000e+03,2.860000000000000000e+05,-7.253766059875488281e-03,-8.097657002508640289e-03
6.000000000000000000e+03,2.900000000000000000e+05,-1.019067689776420593e-02,-2.061682939529418945e-02
6.000000000000000000e+03,2.940000000000000000e+05,-3.497902071103453636e-03,-1.279515586793422699e-02
6.000000000000000000e+03,2.980000000000000000e+05,1.741017913445830345e-04,-8.465974591672420502e-03
6.000000000000000000e+03,3.020000000000000000e+05,3.717905376106500626e-03,-2.386220917105674744e-02
6.000000000000000000e+03,3.060000000000000000e+05,7.575361989438533783e-03,-5.139676481485366821e-02
6.000000000000000000e+03,3.100000000000000000e+05,2.297824481502175331e-03,-2.441973052918910980e-02
6.000000000000000000e+03,3.140000000000000000e+05,1.256810850463807583e-03,-1.424825284630060196e-02
6.000000000000000000e+03,3.180000000000000000e+05,4.955350887030363083e-04,-2.584271691739559174e-02
6.000000000000000000e+03,3.220000000000000000e+05,-3.848074469715356827e-03,-1.995966769754886627e-02
6.000000000000000000e+03,3.260000000000000000e+05,-7.725958712399005890e-03,-2.483055181801319122e-02
6.000000000000000000e+03,3.300000000000000000e+05,-5.298703908920288086e-03,-1.917694509029388428e-02
6.000000000000000000e+03,3.340000000000000000e+05,-3.921288531273603439e-03,-1.229589153081178665e-02
6.000000000000000000e+03,3.380000000000000000e+05,-3.592680441215634346e-03,-7.878403179347515106e-03
6.000000000000000000e+03,3.420000000000000000e+05,-1.108198706060647964e-02,-1.414487697184085846e-02
6.000000000000000000e+03,3.460000000000000000e+05,-2.725223638117313385e-02,-3.797261789441108704e-02
6.000000000000000000e+03,3.500000000000000000e+05,-1.530711166560649872e-02,-2.505538985133171082e-02
6.000000000000000000e+03,3.540000000000000000e+05,-4.791455809026956558e-03,-9.707596153020858765e-03
6.000000000000000000e+03,3.580000000000000000e+05,-6.955585908144712448e-03,-1.395090389996767044e-02
6.000000000000000000e+03,3.620000000000000000e+05,-4.292386118322610855e-03,-2.827167883515357971e-02
6.000000000000000000e+03,3.660000000000000000e+05,3.055471694096922874e-03,-4.335338622331619263e-02
6.000000000000000000e+03,3.700000000000000000e+05,1.385398209095001221e-02,-5.057336390018463135e-02
6.000000000000000000e+03,3.740000000000000000e+05,5.449241958558559418e-03,-2.450634725391864777e-02
6.000000000000000000e+03,3.780000000000000000e+05,1.600077841430902481e-03,-2.166510373353958130e-02
6.000000000000000000e+03,3.820000000000000000e+05,1.943244598805904388e-03,-2.300128154456615448e-02
6.000000000000000000e+03,3.860000000000000000e+05,8.047085138969123363e-04,-1.280569564551115036e-02
6.000000000000000000e+03,3.900000000000000000e+05,8.291197940707206726e-03,-3.147630393505096436e-02
6.000000000000000000e+03,3.940000000000000000e+05,6.488122977316379547e-03,-1.643801294267177582e-02
6.000000000000000000e+03,3.980000000000000000e+05,1.188990660011768341e-02,-7.716122083365917206e-03
1.000000000000000000e+04,2.000000000000000000e+03,-1.690334081649780273e-02,-9.302085265517234802e-03
1.000000000000000000e+04,6.000000000000000000e+03,-1.051336899399757385e-02,-9.755082428455352783e-02
1.000000000000000000e+04,1.000000000000000000e+04,1.937172748148441315e-02,-1.620686203241348267e-01
1.000000000000000000e+04,1.400000000000000000e+04,1.606486178934574127e-02,-6.897813081741333008e-02
1.000000000000000000e+04,1.800000000000000000e+04,4.106988199055194855e-03,-2.133148722350597382e-02
1.000000000000000000e+04,2.200000000000000000e+04,6.332654040306806564e-03,-1.938650570809841156e-02
1.000000000000000000e+04,2.600000000000000000e+04,-3.799032128881663084e-04,-8.421873673796653748e-03
1.000000000000000000e+04,3.000000000000000000e+04,-2.495369408279657364e-04,-3.388832847122102976e-04
1.000000000000000000e+04,3.400000000000000000e+04,-5.076823072158731520e-05,1.633857260458171368e-03
1.000000000000000000e+04,3.800000000000000000e+04,3.920487128198146820e-03,3.397627035155892372e-03
1.000000000000000000e+04,4.200000000000000000e+04,2.650492126122117043e-03,1.319193048402667046e-03
1.000000000000000000e+04,4.600000000000000000e+04,2.510530408471822739e-03,3.027702681720256805e-03
1.000000000000000000e+04,5.000000000000000000e+04,5.089418962597846985e-03,9.320817887783050537e-03
1.000000000000000000e+04,5.400000000000000000e+04,4.497963935136795044e-03,8.929876610636711121e-03
1.000000000000000000e+04,5.800000000000000000e+04,2.351508475840091705e-03,6.073475815355777740e-03
1.000000000000000000e+04,6.200000000000000000e+04,5.887115839868783951e-03,2.174245007336139679e-02
1.000000000000000000e+04,6.600000000000000000e+04,9.895481169223785400e-03,4.122958332300186157e-02
1.000000000000000000e+04,7.000000000000000000e+04,6.976862903684377670e-03,2.670836448669433594e-02
1.000000000000000000e+04,7.400000000000000000e+04,3.763567656278610229e-02,2.053003013134002686e-01
1.000000000000000000e+04,7.800000000000000000e+04,1.442938763648271561e-02,4.567311331629753113e-02
1.000000000000000000e+04,8.200000000000000000e+04,2.995522227138280869e-03,-2.416562638245522976e-04
1.000000000000000000e+04,8.600000000000000000e+04,9.785657748579978943e-04,4.543174523860216141e-03
1.000000000000000000e+04,9.000000000000000000e+04,-5.442474968731403351e-03,1.017927564680576324e-02
1.000000000000000000e+04,9.400000000000000000e+04,-9.192766621708869934e-03,3.185987472534179688e-03
1.000000000000000000e+04,9.800000000000000000e+04,-5.180290434509515762e-03,3.665668482426553965e-04
1.000000000000000000e+04,1.020000000000000000e+05,-5.252791102975606918e-03,1.461260486394166946e-03
1.000000000000000000e+04,1.060000000000000000e+05,-5.774998106062412262e-03,2.500755013898015022e-03
1.000000000000000000e+04,1.100000000000000000e+05,-9.122529998421669006e-03,-6.483422126621007919e-03
1.000000000000000000e+04,1.140000000000000000e+05,3.390162601135671139e-05,-7.417128421366214752e-03
1.000000000000000000e+04,1.180000000000000000e+05,1.353984465822577477e-03,-5.204840563237667084e-03
1.000000000000000000e+04,1.220000000000000000e+05,1.238682772964239120e-03,-4.400683566927909851e-03
1.000000000000000000e+04,1.260000000000000000e+05,1.017241738736629486e-03,-1.736477599479258060e-03
1.000000000000000000e+04,1.300000000000000000e+05,1.430650823749601841e-03,-5.528667825274169445e-04
1.000000000000000000e+04,1.340000000000000000e+05,1.013029366731643677e-03,2.094759372994303703e-03
1.000000000000000000e+04,1.380000000000000000e+05,1.579283853061497211e-03,8.306411094963550568e-03
1.000000000000000000e+04,1.420000000000000000e+05,9.274248150177299976e-04,1.441451604478061199e-03
1.000000000000000000e+04,1.460000000000000000e+05,1.040327595546841621e-03,2.786761149764060974e-03
1.000000000000000000e+04,1.500000000000000000e+05,-3.033558277820702642e-05,7.217943668365478516e-03
1.000000000000000000e+04,1.540000000000000000e+05,-4.933330928906798363e-04,1.041216868907213211e-02
1.000000000000000000e+04,1.580000000000000000e+05,-6.673961877822875977e-03,1.937108859419822693e-02
1.000000000000000000e+04,1.620000000000000000e+05,-5.401771888136863708e-02,8.703146874904632568e-02
1.000000000000000000e+04,1.660000000000000000e+05,-2.086773701012134552e-02,-5.634703557007014751e-04
1.000000000000000000e+04,1.700000000000000000e+05,-4.436782747507095337e-02,-5.640388000756502151e-03
1.000000000000000000e+04,1.740000000000000000e+05,-1.667613536119461060e-02,9.540441678836941719e-04
1.000000000000000000e+04,1.780000000000000000e+05,-1.000133343040943146e-02,3.680530935525894165e-03
1.000000000000000000e+04,1.820000000000000000e+05,-4.758382681757211685e-03,4.241434857249259949e-03
1.000000000000000000e+04,1.860000000000000000e+05,-6.046611815690994263e-03,8.403593674302101135e-03
1.000000000000000000e+04,1.900000000000000000e+05,-9.083298034965991974e-03,1.603445224463939667e-02
1.000000000000000000e+04,1.940000000000000000e+05,-1.916840113699436188e-02,3.717175126075744629e-02
1.000000000000000000e+04,1.980000000000000000e+05,-9.612282365560531616e-02,1.863917261362075806e-01
1.000000000000000000e+04,2.020000000000000000e+05,-3.317522630095481873e-02,4.154898598790168762e-02
1.000000000000000000e+04,2.060000000000000000e+05,-5.624909698963165283e-02,9.979675710201263428e-02
1.000000000000000000e+04,2.100000000000000000e+05,-3.156860917806625366e-02,3.976356983184814453e-02
1.000000000000000000e+04,2.140000000000000000e+05,-7.376864552497863770e-03,1.238746847957372665e-02
1.000000000000000000e+04,2.180000000000000000e+05,-2.662016078829765320e-03,8.838978596031665802e-03
1.000000000000000000e+04,2.220000000000000000e+05,-1.236276002600789070e-03,1.044039335101842880e-02
1.000000000000000000e+04,2.260000000000000000e+05,1.954589824890717864e-04,1.925636455416679382e-02
1.000000000000000000e+04,2.300000000000000000e+05,-1.131687546148896217e-03,4.352937638759613037e-02
1.000000000000000000e+04,2.340000000000000000e+05,7.784554618410766125e-04,7.529517263174057007e-02
1.000000000000000000e+04,2.380000000000000000e+05,-3.500635793898254633e-04,1.182075589895248413e-02
1.000000000000000000e+04,2.420000000000000000e+05,-1.033419976010918617e-04,1.485121902078390121e-02
1.000000000000000000e+04,2.460000000000000000e+05,-8.027530275285243988e-04,3.671366721391677856e-02
1.000000000000000000e+04,2.500000000000000000e+05,-1.634345389902591705e-02,1.522001326084136963e-01
1.000000000000000000e+04,2.540000000000000000e+05,-4.419149458408355713e-02,3.120111525058746338e-01
1.000000000000000000e+04,2.580000000000000000e+05,-7.555083371698856354e-03,1.762499287724494934e-02
1.000000000000000000e+04,2.620000000000000000e+05,-4.814667627215385437e-03,1.225738227367401123e-02
1.000000000000000000e+04,2.660000000000000000e+05,-1.286890939809381962e-03,3.013038774952292442e-03
1.000000000000000000e+04,2.700000000000000000e+05,1.268014498054981232e-02,-1.946738362312316895e-02
1.000000000000000000e+04,2.740000000000000000e+05,-1.190504175610840321e-03,-2.115685865283012390e-02
1.000000000000000000e+04,2.780000000000000000e+05,-1.404382870532572269e-03,-2.084958739578723907e-02
1.000000000000000000e+04,2.820000000000000000e+05,-2.091397996991872787e-03,-8.831320330500602722e-03
1.000000000000000000e+04,2.860000000000000000e+05,-2.388512017205357552e-03,-8.595049381256103516e-03
1.000000000000000000e+04,2.900000000000000000e+05,-5.782319698482751846e-03,-2.398111298680305481e-02
1.000000000000000000e+04,2.940000000000000000e+05,-1.373134320601820946e-03,-1.015091501176357269e-02
1.000000000000000000e+04,2.980000000000000000e+05,1.227270462550222874e-03,-1.085999701172113419e-02
1.000000000000000000e+04,3.020000000000000000e+05,7.087847217917442322e-03,-3.670175001025199890e-02
1.000000000000000000e+04,3.060000000000000000e+05,-1.424483116716146469e-02,-1.169132590293884277e-01
1.000000000000000000e+04,3.100000000000000000e+05,1.767010986804962158e-02,-8.573617786169052124e-02
1.000000000000000000e+04,3.140000000000000000e+05,3.510157112032175064e-03,-5.339507386088371277e-02
1.000000000000000000e+04,3.180000000000000000e+05,4.704483726527541876e-04,-2.909411303699016571e-02
1.000000000000000000e+04,3.220000000000000000e+05,-5.922468262724578381e-04,-1.791786216199398041e-02
1.000000000000000000e+04,3.260000000000000000e+05,-2.619047649204730988e-03,-2.058870904147624969e-02
1.000000000000000000e+04,3.300000000000000000e+05,-2.673121169209480286e-03,-1.873231306672096252e-02
1.000000000000000000e+04,3.340000000000000000e+05,-6.996712647378444672e-03,-2.466903999447822571e-02
1.000000000000000000e+04,3.380000000000000000e+05,-8.826074190437793732e-03,-1.816719770431518555e-02
